STATE,COUNTY,MONTH,DAY,HOUR,MINUTE,VE_TOTAL,PERSONS,PEDS,NHS,MAN_COLL,ARR_HOUR,ARR_MIN,SCH_BUS,CF1,CF2,CF3,FATALS,DAY_WEEK,DRUNK_DR,ST_CASE,YEAR,LATITUDE,LONGITUD,WEATHER
1,55,4,16,12,55,3,7,0,1,4,13,1,0,0,0,0,1,5,0,10227,2009,34.0236,-85.9878,1
1,73,4,18,22,27,2,4,0,1,3,22,38,0,0,0,0,1,7,1,10228,2009,33.5496,-86.7769,1
1,81,4,25,0,50,1,2,1,1,0,1,11,0,0,0,0,1,7,0,10229,2009,32.6032,-85.4323,1
1,97,5,18,3,3,2,3,2,1,5,3,15,0,19,0,0,1,2,0,10230,2009,30.688,-88.1266,1
1,91,5,1,7,7,1,3,0,1,0,7,14,0,0,0,0,1,6,0,10231,2009,32.2346,-87.7935,1
1,103,5,2,8,25,3,3,0,1,0,8,28,0,0,0,0,1,7,0,10232,2009,34.3243,-86.9004,2
1,1,5,2,21,45,1,1,0,0,0,21,20,0,0,0,0,1,7,1,10233,2009,32.646,-86.4875,1
1,51,5,2,20,20,1,1,0,0,0,20,35,0,0,0,0,1,7,1,10234,2009,32.5804,-85.9995,1
1,103,5,4,1,0,1,1,0,0,0,88,88,0,0,0,0,1,2,1,10235,2009,34.3834,-86.6224,1
1,99,5,5,21,35,2,3,0,1,2,21,57,0,0,0,0,1,3,0,10236,2009,31.5043,-87.4372,1
1,127,5,6,7,30,1,2,0,0,0,8,4,0,0,0,0,1,4,0,10237,2009,33.8693,-87.4179,1
1,73,5,6,11,0,1,1,0,1,0,11,20,0,0,0,0,1,4,0,10238,2009,33.5365,-87.0765,1
1,133,5,6,6,50,2,3,0,0,5,7,10,0,0,0,0,1,4,0,10239,2009,34.1884,-87.4237,2
1,61,5,6,21,15,1,2,1,0,0,88,88,0,0,0,0,1,4,0,10240,2009,31.0111,-85.6406,1
1,45,5,9,16,30,1,1,0,0,0,16,40,0,0,0,0,1,7,1,10241,2009,31.5891,-85.6467,1
1,121,5,9,16,20,2,5,0,0,5,16,41,0,0,0,0,1,7,0,10242,2009,33.3454,-86.161,1
1,55,5,9,15,30,1,2,0,1,0,15,33,0,0,0,0,1,7,0,10243,2009,34.0552,-86.0402,1
1,17,5,9,4,45,1,1,0,0,0,5,10,0,0,0,0,1,7,0,10244,2009,32.8327,-85.4387,1
1,53,5,11,10,18,1,1,0,1,0,10,30,0,0,0,0,1,2,0,10245,2009,31.1651,-87.364,1
1,81,5,11,15,25,1,1,0,0,0,17,0,0,0,0,0,1,2,0,10246,2009,32.5201,-85.2509,1
1,21,5,11,16,10,1,2,1,0,0,16,25,0,0,0,0,1,2,0,10247,2009,32.8002,-86.634,1
1,113,5,12,6,40,2,2,0,0,2,6,58,0,0,0,0,1,3,0,10248,2009,32.4104,-85.1196,2
1,85,5,13,15,5,1,2,0,0,0,15,21,0,0,0,0,1,4,0,10249,2009,32.2166,-86.5935,1
1,51,5,15,4,57,3,4,0,1,4,5,0,0,0,0,0,1,6,1,10250,2009,32.4603,-86.3884,1
1,121,5,16,11,20,3,6,0,1,5,11,30,0,14,0,0,2,7,0,10251,2009,33.1236,-86.2422,2
1,83,5,16,18,10,2,3,0,0,2,18,20,0,0,0,0,2,7,1,10252,2009,34.7538,-87.0671,2
1,53,5,17,12,25,1,1,0,1,0,12,38,0,0,0,0,1,1,0,10253,2009,31.1585,-87.3777,1
1,39,5,17,14,45,2,5,0,0,5,15,12,0,0,0,0,1,1,0,10254,2009,31.3678,-86.2746,2
1,101,5,20,19,30,1,3,0,0,0,19,48,0,0,0,0,1,4,0,10255,2009,32.2496,-86.2034,1
1,55,5,20,0,50,1,1,0,1,0,1,5,0,0,0,0,1,4,0,10256,2009,33.9602,-86.1325,1
1,19,5,20,2,20,1,1,0,0,0,88,88,0,0,0,0,1,4,1,10257,2009,34.2486,-85.5986,1
1,15,5,20,19,0,1,1,0,0,0,19,18,0,0,0,0,1,4,0,10258,2009,33.9301,-85.7197,1
1,55,5,22,19,10,1,1,0,0,0,19,47,0,0,0,0,1,6,0,10259,2009,33.9648,-85.9965,1
1,3,3,19,20,48,1,1,0,0,0,20,53,0,0,0,0,1,5,0,10260,2009,30.6743,-87.9642,1
1,1,4,29,16,21,1,1,0,0,0,16,28,0,0,0,0,1,4,1,10261,2009,32.4849,-86.514,1
1,97,4,18,9,0,1,1,0,0,0,9,28,0,0,0,0,1,7,1,10262,2009,30.7,-88.2764,1
1,89,4,25,14,50,1,1,0,0,0,14,45,0,0,0,0,1,7,1,10263,2009,34.9018,-86.6657,1
1,31,5,2,21,50,1,2,1,0,0,21,55,0,0,0,0,1,7,0,10264,2009,31.3237,-85.8277,1
1,81,5,25,12,35,2,2,0,1,2,12,40,0,0,0,0,2,2,0,10265,2009,32.6182,-85.3645,1
1,51,5,7,6,37,2,4,0,0,5,6,48,0,0,0,0,1,5,0,10266,2009,32.5534,-85.9226,2
1,81,5,17,16,46,2,5,0,1,1,17,5,0,0,0,0,2,1,0,10267,2009,32.5671,-85.4915,2
1,95,5,1,11,45,1,1,0,0,0,12,0,0,0,0,0,1,6,0,10268,2009,34.3446,-86.2268,2
1,95,5,6,14,55,4,6,0,0,5,15,8,0,0,0,0,1,4,0,10269,2009,34.2588,-86.1161,1
1,43,5,9,19,25,3,9,0,0,1,19,39,0,0,0,0,2,7,0,10270,2009,34.0788,-86.9017,2
1,71,5,10,10,48,1,3,0,0,0,10,59,0,0,0,0,1,1,0,10271,2009,34.5388,-85.9912,1
1,95,5,11,20,10,1,1,0,0,0,20,24,0,0,0,0,1,2,1,10272,2009,34.2845,-86.1201,1
1,77,5,12,18,40,2,3,0,0,5,18,52,0,0,0,0,1,3,1,10273,2009,34.863,-87.3375,1
1,95,5,14,22,10,1,1,0,0,0,22,39,0,0,0,0,1,5,1,10274,2009,34.3168,-86.1113,1
1,3,5,14,13,25,1,1,0,0,0,13,40,0,0,0,0,1,5,1,10275,2009,30.4656,-87.4982,1
1,105,5,15,23,30,1,4,0,0,0,23,55,0,0,0,0,1,6,0,10276,2009,32.6196,-87.4832,1
1,107,5,17,16,0,2,5,0,0,5,16,39,0,0,0,0,1,1,0,10277,2009,33.169,-88.1092,1
1,51,5,21,1,0,1,1,0,0,0,9,0,0,0,0,0,1,5,1,10278,2009,32.7088,-86.312,1
1,93,6,1,10,28,1,1,0,1,0,10,26,0,0,0,0,1,2,0,10279,2009,34.2711,-87.8119,1
1,47,6,1,6,0,1,1,0,0,0,88,88,0,0,0,0,1,2,1,10280,2009,32.4058,-87.0212,1
1,55,6,6,17,59,2,3,0,0,2,18,0,0,0,0,0,2,7,0,10281,2009,34.0467,-85.9647,1
1,69,6,12,22,25,1,3,1,1,0,22,31,0,0,0,0,1,6,0,10282,2009,31.251,-85.3825,1
1,95,6,15,15,58,2,3,0,1,5,16,4,0,0,0,0,1,2,0,10283,2009,34.2508,-86.1788,1
1,117,5,22,16,0,2,8,0,0,2,16,15,0,0,0,0,1,6,0,10284,2009,33.1992,-86.6961,1
1,9,5,22,1,5,2,3,2,1,0,1,20,0,19,0,0,2,6,0,10285,2009,33.8723,-86.8361,1
1,125,5,23,14,55,2,3,0,0,5,15,15,0,0,0,0,2,7,0,10286,2009,33.3357,-87.6639,2
1,103,5,23,1,50,1,1,0,0,0,2,0,0,0,0,0,1,7,1,10287,2009,34.5592,-86.6079,1
1,23,5,24,12,10,2,3,0,0,2,12,32,0,0,0,0,1,1,0,10288,2009,32.1988,-88.0546,1
1,43,5,24,13,45,2,5,0,1,7,13,58,0,0,0,0,1,1,0,10289,2009,34.1821,-86.768,1
1,127,5,27,7,50,1,1,0,1,0,8,20,0,0,0,0,1,4,0,10290,2009,33.97,-87.4545,1
1,73,5,27,20,45,3,5,1,1,0,20,57,0,0,0,0,1,4,0,10291,2009,33.5765,-86.9123,1
1,9,5,28,18,9,2,3,0,1,5,18,19,0,0,0,0,1,5,0,10292,2009,33.9163,-86.3561,1
1,97,5,29,19,25,1,4,0,0,0,19,30,0,0,0,0,2,6,1,10293,2009,30.5086,-88.3102,1
1,61,5,30,1,20,1,1,0,0,0,1,39,0,0,0,0,1,7,1,10294,2009,31.1806,-85.7999,1
1,49,5,31,1,35,1,1,0,0,0,1,49,0,20,0,0,1,1,1,10295,2009,34.2629,-85.9265,1
1,79,5,16,18,40,2,3,0,1,4,19,5,0,0,0,0,1,7,0,10296,2009,34.5912,-87.4402,1
1,3,5,30,9,45,2,2,0,0,5,9,52,0,0,0,0,1,7,0,10297,2009,30.3934,-87.4555,1
1,127,6,2,15,45,2,2,0,1,2,15,55,0,0,0,0,1,3,0,10298,2009,33.9883,-87.4786,1
1,75,6,3,6,20,1,1,0,0,0,6,50,0,0,0,0,1,4,0,10299,2009,33.6823,-88.0678,1
1,83,6,3,8,35,2,2,0,0,1,8,50,0,0,0,0,1,4,0,10300,2009,34.8001,-87.1521,1
1,33,6,3,21,4,1,3,0,0,0,21,17,0,0,0,0,3,4,0,10301,2009,34.6504,-87.693,1
1,9,6,4,14,30,2,3,0,1,2,14,45,0,0,0,0,1,5,0,10302,2009,33.9005,-86.6311,1
1,83,6,6,23,40,1,2,0,0,0,0,10,0,0,0,0,1,7,1,10303,2009,34.9773,-87.2087,1
1,131,6,6,18,20,1,3,1,0,0,88,88,0,0,0,0,1,7,0,10304,2009,32.1843,-87.372,1
1,99,5,22,21,10,2,5,0,1,2,21,17,0,0,0,0,1,6,1,10305,2009,31.5355,-87.5111,2
1,43,6,6,21,5,1,3,0,0,0,21,10,0,0,0,0,2,7,1,10306,2009,34.2584,-86.761,1
1,125,6,9,16,53,2,3,0,1,8,17,27,0,0,0,0,1,3,0,10307,2009,33.5005,-87.6377,1
1,63,6,11,16,34,1,2,0,1,0,17,0,0,0,0,0,1,5,0,10308,2009,32.813,-88.0077,1
1,97,3,6,3,25,1,4,0,1,0,3,37,0,0,0,0,1,6,0,10309,2009,30.6023,-88.1503,1
1,73,2,15,10,7,1,1,0,1,0,10,14,0,0,0,0,1,1,0,10310,2009,33.5862,-86.6825,1
1,123,4,15,7,30,2,2,0,1,2,7,55,0,0,0,0,1,4,0,10311,2009,32.6339,-85.7673,1
1,95,5,1,10,58,1,1,0,1,0,11,2,0,0,0,0,1,6,0,10312,2009,34.3934,-86.2748,2
1,97,5,2,12,40,1,1,0,0,0,12,40,0,0,0,0,1,7,0,10313,2009,30.7761,-88.1087,1
1,71,5,9,9,42,2,2,0,1,5,9,50,0,0,0,0,1,7,0,10314,2009,34.6566,-86.0019,2
1,85,5,23,19,40,1,1,0,0,0,88,88,0,0,0,0,1,7,0,10315,2009,32.3268,-86.6976,2
1,121,5,2,13,8,2,3,0,1,2,13,17,0,0,0,0,1,7,0,10316,2009,33.2161,-86.232,1
1,117,5,9,23,5,1,1,0,0,0,23,14,0,0,0,0,1,7,1,10317,2009,33.0853,-86.7354,2
1,43,5,13,6,45,2,2,0,0,5,7,11,0,0,0,0,1,4,0,10318,2009,33.952,-87.0331,2
1,11,5,16,20,30,1,2,1,0,0,20,50,0,0,0,0,1,7,0,10319,2009,32.1978,-85.498,2
1,107,5,22,7,5,2,2,0,0,2,7,20,0,0,0,0,1,6,0,10320,2009,33.2605,-88.0713,1
1,3,5,23,5,50,1,2,0,0,0,6,10,0,20,0,0,1,7,1,10321,2009,30.2903,-87.617,2
1,49,5,30,12,35,1,1,0,0,0,12,42,0,0,0,0,1,7,0,10322,2009,34.6334,-85.6401,1
1,97,5,30,0,20,4,2,0,0,5,0,30,0,0,0,0,2,7,1,10323,2009,30.5522,-88.1873,1
1,117,6,16,12,45,1,1,0,0,0,12,59,0,0,0,0,1,3,0,10324,2009,33.3949,-86.6996,1
1,81,6,24,19,25,1,1,0,0,0,19,35,0,0,0,0,1,4,1,10325,2009,32.6943,-85.3406,1
1,73,6,1,15,44,2,2,0,1,5,15,50,0,0,0,0,1,2,0,10326,2009,33.3745,-86.8094,1
1,73,6,12,21,7,3,5,0,0,5,21,10,0,0,0,0,1,6,1,10327,2009,33.562,-86.8934,2
1,73,6,21,6,10,1,1,0,0,0,6,16,0,0,0,0,1,1,0,10328,2009,33.6384,-86.6788,1
1,115,6,1,20,40,1,2,0,0,0,20,50,0,0,0,0,1,2,0,10329,2009,33.7088,-86.1616,1
1,87,6,9,19,0,1,1,0,0,0,20,18,0,0,0,0,1,3,1,10330,2009,32.3839,-85.6593,1
1,95,6,10,12,50,2,2,0,1,5,13,0,0,0,0,0,1,4,1,10331,2009,34.3065,-86.1592,1
1,121,6,12,15,50,2,4,0,1,1,16,0,0,0,0,0,1,6,0,10332,2009,33.4844,-86.1277,1
1,109,6,12,22,45,1,1,0,0,0,88,88,0,0,0,0,1,6,1,10333,2009,31.6976,-85.7696,2
1,77,6,13,1,35,1,2,0,0,0,1,41,0,0,0,0,1,7,1,10334,2009,34.795,-87.6748,2
1,31,6,13,15,30,1,2,0,0,0,16,4,0,0,0,0,1,7,0,10335,2009,31.283,-86.0176,1
1,83,6,16,22,55,1,2,0,0,0,23,15,0,0,0,0,1,3,1,10336,2009,34.8355,-87.1007,1
1,55,6,19,12,40,1,1,0,0,0,12,50,0,0,0,0,1,6,0,10337,2009,34.0511,-86.1405,1
1,53,6,19,16,45,2,2,0,1,0,17,30,0,14,0,0,1,6,0,10338,2009,31.1927,-87.3247,1
1,69,6,19,10,45,1,1,0,0,0,11,0,0,0,0,0,1,6,0,10339,2009,31.0503,-85.4688,1
1,61,6,19,19,30,1,1,0,0,0,19,35,0,0,0,0,1,6,1,10340,2009,31.1859,-85.5104,1
1,87,6,20,1,30,1,2,0,1,0,3,5,0,0,0,0,1,7,0,10341,2009,32.5071,-85.6037,1
1,21,6,20,10,5,1,1,0,0,0,10,25,0,0,0,0,1,7,0,10342,2009,32.9926,-86.7655,1
1,15,6,21,9,0,2,2,0,0,2,9,4,0,0,0,0,2,1,0,10343,2009,33.6451,-85.8296,1
1,125,6,22,1,45,1,1,0,1,0,2,10,0,0,0,0,1,2,1,10344,2009,33.1917,-87.2515,1
1,133,6,22,3,55,1,1,0,0,0,6,9,0,0,0,0,1,2,1,10345,2009,34.1017,-87.3345,1
1,119,6,22,20,55,1,1,0,0,0,21,10,0,0,0,0,1,2,1,10346,2009,32.5367,-88.1157,1
1,39,6,26,8,40,2,2,0,0,5,9,0,0,0,0,0,1,6,0,10347,2009,31.2603,-86.2977,1
1,99,6,27,0,45,1,1,0,0,0,1,4,0,0,0,0,1,7,1,10348,2009,31.6314,-87.2039,1
1,21,6,30,7,45,1,2,0,0,0,8,5,0,0,0,0,1,3,0,10349,2009,32.8074,-86.7914,1
1,123,3,13,22,13,1,2,1,1,0,22,17,0,0,0,0,1,6,0,10350,2009,32.9336,-85.9715,1
1,95,5,13,12,54,2,2,0,0,5,13,1,0,0,0,0,1,4,0,10351,2009,34.2728,-86.2126,1
1,121,5,23,8,5,1,2,0,0,0,8,11,0,0,0,0,1,7,1,10352,2009,33.5853,-86.1848,1
1,97,6,7,18,39,1,1,0,0,0,18,43,0,0,0,0,1,1,1,10353,2009,30.8296,-88.0619,1
1,31,6,13,21,30,2,4,0,0,7,21,33,0,0,0,0,2,7,1,10354,2009,31.3506,-85.8742,1
1,95,6,27,22,5,1,1,0,0,0,22,11,0,0,0,0,1,7,1,10355,2009,34.4314,-86.1804,1
1,15,6,20,19,28,1,1,0,0,0,19,36,0,0,0,0,1,7,0,10356,2009,33.5917,-85.8877,1
1,113,6,27,20,4,1,1,0,0,0,20,24,0,0,0,0,1,7,1,10357,2009,32.4402,-85.0462,1
1,15,6,27,10,5,2,5,0,0,5,10,10,0,0,0,0,1,7,0,10358,2009,33.6061,-85.8387,1
1,55,6,30,8,35,2,2,0,1,1,8,46,0,0,0,0,1,3,0,10359,2009,33.983,-85.8162,1
1,5,7,4,21,45,1,2,1,0,0,22,0,0,0,0,0,1,7,0,10360,2009,31.7124,-85.609,1
1,121,5,21,11,35,2,4,0,0,5,11,40,0,0,0,0,1,5,0,10361,2009,33.1778,-86.2475,1
1,73,5,30,13,0,2,6,0,1,7,13,15,0,0,0,0,2,7,0,10362,2009,33.8179,-86.8255,1
1,73,6,1,22,0,1,1,0,0,0,13,56,0,18,0,0,1,2,0,10363,2009,33.4939,-86.7346,1
1,73,6,26,13,14,2,4,1,0,5,13,18,0,0,0,0,1,6,0,10364,2009,33.6529,-86.634,1
1,89,7,7,3,38,1,2,1,0,0,3,49,0,0,0,0,1,3,0,10365,2009,34.7714,-86.6316,1
1,83,7,7,6,28,1,3,0,1,0,6,41,0,0,0,0,1,3,0,10366,2009,34.6313,-86.8872,1
1,81,6,14,20,45,1,1,0,0,0,21,25,0,0,0,0,1,1,1,10367,2009,32.5689,-85.5634,1
1,97,6,21,6,5,1,1,0,0,0,6,20,0,0,0,0,1,1,1,10368,2009,30.6366,-88.2188,1
1,71,6,22,11,24,2,2,0,0,2,11,35,0,0,0,0,1,2,0,10369,2009,34.7226,-86.149,1
1,1,6,25,19,30,1,3,0,0,0,19,45,0,0,0,0,1,5,0,10370,2009,32.4883,-86.6908,1
1,79,6,25,14,0,1,2,1,0,0,14,9,0,0,0,0,1,5,0,10371,2009,34.6495,-87.1681,1
1,57,6,26,8,40,1,1,0,1,0,8,55,0,0,0,0,1,6,0,10372,2009,33.8132,-87.6636,1
1,47,6,26,19,40,1,1,0,0,0,88,88,0,0,0,0,1,6,1,10373,2009,32.6203,-86.9193,1
1,105,6,27,22,30,2,2,0,0,8,23,0,0,0,0,0,2,7,0,10374,2009,32.502,-87.1535,1
1,71,6,28,17,0,1,2,0,0,0,17,10,0,0,0,0,1,1,0,10375,2009,34.7079,-85.7413,1
1,47,6,28,3,7,1,2,1,0,0,88,88,0,0,0,0,1,1,0,10376,2009,32.4125,-86.9934,1
1,43,6,28,1,20,1,1,0,0,0,1,31,0,0,0,0,1,1,1,10377,2009,34.3102,-86.9878,1
1,53,6,28,16,30,1,2,0,0,0,16,46,0,0,0,0,1,1,1,10378,2009,31.1409,-87.1227,1
1,121,6,29,18,35,1,1,0,0,0,18,46,0,0,0,0,1,2,0,10379,2009,33.55,-85.9461,1
1,97,6,30,8,5,3,4,0,0,2,8,12,0,0,0,0,1,3,0,10380,2009,30.5353,-88.1877,1
1,3,7,1,13,59,2,2,0,1,2,88,88,0,0,0,0,2,4,0,10381,2009,30.6518,-87.751,1
1,131,7,3,8,59,1,2,0,0,0,9,25,0,0,0,0,1,6,0,10382,2009,31.8822,-87.0986,1
1,109,7,5,5,30,1,3,0,0,0,6,10,0,0,0,0,1,1,1,10383,2009,31.7525,-85.8879,1
1,115,7,6,16,45,1,1,0,1,0,17,10,0,0,0,0,1,2,1,10384,2009,33.6794,-86.2377,1
1,99,7,6,14,52,2,2,0,0,2,88,88,0,0,0,0,2,2,2,10385,2009,31.6027,-87.4088,1
1,109,7,8,13,0,1,1,0,1,0,13,18,0,0,0,0,1,4,1,10386,2009,31.7041,-85.8355,1
1,83,7,9,19,45,1,2,0,0,0,20,0,0,0,0,0,1,5,1,10387,2009,34.9853,-86.9686,1
1,95,7,10,15,40,3,3,0,1,8,15,54,0,0,0,0,1,6,0,10388,2009,34.3065,-86.5429,1
1,89,7,10,8,50,1,1,0,1,0,20,58,0,0,0,0,1,6,1,10389,2009,34.9468,-86.4228,1
1,125,7,10,21,40,1,1,0,0,0,21,55,0,0,0,0,1,6,1,10390,2009,33.1012,-87.4045,1
1,125,7,14,10,25,2,2,0,1,5,10,25,0,0,0,0,1,3,0,10391,2009,33.2115,-87.5572,1
1,47,7,14,1,15,1,3,0,0,0,1,58,0,0,0,0,1,3,1,10392,2009,32.2696,-86.9163,1
1,121,7,14,16,10,2,3,0,1,5,16,30,0,0,0,0,2,3,0,10393,2009,33.5915,-86.136,1
1,133,6,24,10,49,1,1,0,0,0,10,58,0,0,0,0,1,4,0,10394,2009,34.256,-87.6074,1
1,7,7,18,13,58,1,2,0,0,0,14,16,0,0,0,0,1,7,0,10395,2009,33.1261,-87.1286,1
1,95,7,18,12,20,2,5,0,1,1,12,36,0,0,0,0,1,7,0,10396,2009,34.3148,-86.5136,1
1,3,6,4,19,15,1,2,0,1,0,19,30,0,0,0,0,1,5,0,10397,2009,30.5604,-87.5948,1
1,25,6,26,11,20,2,4,0,1,2,11,47,0,0,0,0,1,6,0,10398,2009,31.9679,-87.7507,1
1,93,7,5,0,30,1,1,0,1,0,8,25,0,0,0,0,1,1,1,10399,2009,34.1004,-87.6908,1
1,101,7,13,6,27,1,1,0,0,0,6,31,0,0,0,0,1,2,0,10400,2009,32.2544,-86.238,2
1,103,7,15,12,15,2,2,0,1,5,12,25,0,0,0,0,1,4,0,10401,2009,34.5337,-86.5901,1
1,97,7,15,22,10,1,1,0,1,0,22,29,0,0,0,0,1,4,1,10402,2009,30.8327,-88.3875,1
1,105,7,16,17,30,1,4,0,0,0,18,25,0,0,0,0,3,5,1,10403,2009,32.7249,-87.35,1
1,87,7,17,21,30,1,1,0,1,0,22,0,0,0,0,0,1,6,0,10404,2009,32.5,-85.6904,1
1,23,7,17,7,30,1,1,0,0,0,7,55,0,0,0,0,1,6,0,10405,2009,32.153,-88.2975,1
1,125,7,18,9,39,1,1,0,0,0,10,5,0,0,0,0,1,7,1,10406,2009,33.2795,-87.7436,1
1,65,7,18,19,30,2,2,0,0,2,20,10,0,0,0,0,1,7,0,10407,2009,32.5574,-87.53,1
1,1,7,18,15,0,2,3,0,0,5,15,10,0,0,0,0,1,7,0,10408,2009,32.5177,-86.4573,1
1,125,7,19,14,40,1,1,0,0,0,19,36,0,0,0,0,1,1,0,10409,2009,33.2546,-87.7018,1
1,27,7,20,13,30,2,2,0,0,2,14,0,0,0,0,0,2,2,0,10410,2009,33.1771,-86.1605,1
1,21,7,24,15,15,1,1,0,0,0,15,35,0,0,0,0,1,6,0,10411,2009,32.8167,-86.5448,1
1,83,7,25,11,23,1,2,0,1,0,11,29,0,0,0,0,1,7,0,10412,2009,34.7688,-86.9397,1
1,125,7,25,0,29,2,2,0,1,5,0,31,0,0,0,0,1,7,0,10413,2009,33.239,-87.5766,1
1,77,7,25,4,0,1,1,0,0,0,88,88,0,0,0,0,1,7,0,10414,2009,34.9522,-87.5979,1
1,23,7,26,4,10,1,1,0,1,0,5,16,0,0,0,0,1,1,1,10415,2009,31.7703,-88.2008,1
1,121,7,28,17,38,2,2,0,1,5,17,43,0,0,0,0,1,3,0,10416,2009,33.5782,-86.1271,2
1,101,6,11,18,45,2,4,0,1,5,18,55,0,0,0,0,1,5,0,10417,2009,32.3302,-86.2321,1
1,79,6,11,14,1,3,4,0,1,1,14,2,0,0,0,0,1,5,0,10418,2009,34.5154,-87.2917,1
1,73,7,3,11,53,1,3,0,0,0,11,57,0,0,0,0,1,6,0,10419,2009,33.5345,-86.8699,1
1,97,7,12,21,13,1,2,1,0,0,21,16,0,0,0,0,1,1,0,10420,2009,31.0988,-88.2381,1
1,51,7,12,4,58,1,3,0,0,0,5,5,0,0,0,0,1,1,1,10421,2009,32.4979,-86.3681,1
1,17,7,21,17,55,2,2,0,1,2,18,0,0,0,0,0,1,3,1,10422,2009,32.854,-85.4203,1
1,125,7,23,6,0,1,3,1,1,0,6,7,0,0,0,0,1,5,0,10423,2009,33.1715,-87.5476,1
1,57,7,24,4,0,1,1,0,0,0,5,50,0,0,0,0,1,6,0,10424,2009,33.6236,-87.6765,1
1,115,7,31,13,0,1,1,0,1,0,13,10,0,0,0,0,1,6,0,10425,2009,33.5795,-86.4108,1
1,39,7,31,6,15,1,3,0,1,0,6,30,0,0,0,0,1,6,0,10426,2009,31.3113,-86.2574,2
1,33,7,31,12,10,2,3,0,1,5,12,30,0,0,0,0,1,6,1,10427,2009,34.7621,-88.024,1
1,95,7,23,18,57,2,4,0,0,5,19,13,0,0,0,0,2,5,0,10428,2009,34.2136,-86.3368,1
1,3,7,25,0,15,1,1,0,0,0,0,30,0,0,0,0,1,7,0,10429,2009,30.4017,-87.4509,1
1,81,7,31,21,10,2,3,0,0,2,21,42,0,0,0,0,1,6,1,10430,2009,32.4929,-85.0701,1
1,101,8,4,16,50,1,1,0,0,0,17,2,0,0,0,0,1,3,0,10431,2009,32.3749,-86.1012,1
1,79,8,6,19,20,2,3,0,1,5,19,30,0,0,0,0,2,5,0,10432,2009,34.462,-87.2486,1
1,89,5,9,16,15,2,2,0,1,1,16,22,0,0,0,0,1,7,0,10433,2009,34.7567,-86.7179,1
1,81,6,13,0,57,1,1,0,1,0,1,15,0,0,0,0,1,7,0,10434,2009,32.5839,-85.5022,1
1,71,7,29,14,20,1,5,1,1,0,14,22,0,0,0,0,1,4,0,10435,2009,34.6568,-86.0022,1
1,81,7,23,3,15,2,2,1,1,1,3,25,0,0,0,0,1,5,0,10436,2009,32.6017,-85.436,1
1,97,4,13,20,56,2,2,0,0,8,20,58,0,0,0,0,1,2,0,10437,2009,30.7407,-88.0842,1
1,49,6,8,1,23,3,3,0,1,1,1,30,0,0,0,0,1,2,0,10438,2009,34.4606,-85.7269,1
1,73,7,11,11,3,1,1,0,0,0,11,34,0,0,0,0,1,7,0,10439,2009,33.3621,-86.8815,1
1,73,7,16,0,50,1,2,1,0,0,1,6,0,0,0,0,1,5,0,10440,2009,33.333,-87.0166,2
1,45,7,29,21,20,2,2,0,1,2,21,31,0,20,0,0,1,4,0,10441,2009,31.5262,-85.7187,1
1,95,7,30,22,25,1,1,0,0,0,22,49,0,0,0,0,1,5,1,10442,2009,34.2505,-86.3353,1
1,15,8,1,0,53,1,2,0,0,0,0,55,0,20,0,0,1,7,1,10443,2009,33.7259,-85.8193,1
1,15,8,1,0,15,1,1,0,1,0,88,88,0,20,0,0,1,7,1,10444,2009,33.7753,-85.7643,1
1,3,8,2,11,5,1,3,0,1,0,11,30,0,0,0,0,1,1,0,10445,2009,30.9709,-87.7365,1
1,55,8,5,23,5,2,5,0,0,2,23,34,0,0,0,0,1,4,1,10446,2009,34.048,-85.9833,1
1,127,8,7,19,30,1,2,0,0,0,19,40,0,0,0,0,2,6,1,10447,2009,33.9626,-87.3235,1
1,121,8,9,17,45,2,3,0,0,5,18,18,0,0,0,0,1,1,1,10448,2009,33.3365,-86.2272,1
1,109,8,9,17,30,1,1,0,1,0,17,57,0,0,0,0,1,1,0,10449,2009,31.9413,-85.8201,1
1,99,8,12,16,45,2,3,0,0,2,17,5,0,0,0,0,1,4,1,10450,2009,31.6733,-87.396,1
1,37,7,9,17,6,1,1,0,0,0,17,21,0,0,0,0,1,5,0,10451,2009,32.8437,-86.3364,1
1,97,7,17,4,45,1,2,1,1,0,5,0,0,0,0,0,1,6,0,10452,2009,30.7788,-88.26,1
1,33,8,4,14,20,1,2,0,0,0,14,34,0,0,0,0,1,3,0,10453,2009,34.7623,-88.024,1
1,43,8,7,13,37,1,2,0,0,0,13,45,0,0,0,0,2,6,0,10454,2009,34.1355,-86.7873,1
1,101,8,11,19,45,1,1,0,0,0,20,10,0,0,0,0,1,3,1,10455,2009,32.3998,-86.0373,2
1,95,8,11,5,20,3,3,0,0,5,5,53,0,0,0,0,1,3,0,10456,2009,34.301,-86.1448,1
1,51,8,13,4,30,1,2,0,0,0,4,55,0,0,0,0,1,5,1,10457,2009,32.6269,-86.0926,1
1,79,8,14,22,10,1,1,0,0,0,22,29,0,0,0,0,1,6,1,10458,2009,34.585,-87.1695,1
1,71,8,16,15,35,1,1,0,0,0,15,47,0,0,0,0,1,1,1,10459,2009,34.8454,-85.9222,1
1,29,8,16,13,10,2,6,0,0,5,13,35,0,0,0,0,1,1,0,10460,2009,33.5576,-85.7125,1
1,1,8,16,18,50,1,1,0,0,0,18,55,0,0,0,0,1,1,1,10461,2009,32.6568,-86.5689,1
