VIN,VIN_1,VIN_2,VIN_3,VIN_4,VIN_5,VIN_6,VIN_7,VIN_8,VIN_9,VIN_10,VIN_11,VIN_12,STATE,VEH_NO,NUMOCCS,MAKE,MODEL,BODY_TYP,REG_STAT,OWNER,ROLLOVER,J_KNIFE,TRAV_SP,HAZ_INV,HAZ_PLAC,HAZ_CNO,HAZ_REL,TOW_VEH,V_CONFIG,CARGO_BT,HIT_RUN,ROLINLOC,SPEC_USE,EMER_USE,IMPACT1,IMPACT2,UNDERIDE,DEFORMED,IMPACTS,TOWED,FIRE_EXP,VEH_CF1,VEH_CF2,VEH_MAN,AVOID,M_HARM,DEATHS,SEQ1,SEQ2,SEQ3,SEQ4,SEQ5,SEQ6,VIN_LNGT,BUS_USE,GVWR,UNITTYPE,MCARR_I1,ST_CASE,HAZ_ID,MAK_MOD,MOD_YEAR,VINA_MOD,SER_TR,VIN_BT,MCARR_I2,FLDCD_TR,MCARR_ID,WHLBS_SH,WHLBS_LG,MCYCL_DS,VIN_WGT,WGTCD_TR,DR_PRES,DR_DRINK,L_STATE,L_TYPE,L_STATUS,CDL_STAT,L_ENDORS,L_COMPL,L_RESTRI,VIOLCHG1,VIOLCHG2,VIOLCHG3,SPEEDREL,PREV_ACC,PREV_SUS,PREV_DWI,PREV_SPD,PREV_OTH,LAST_MO,FIRST_MO,DR_CF1,DR_CF2,DR_CF3,DR_CF4,DR_WGT,DR_HGT,D_VISION1,D_VISION2,D_VISION3,LAST_YR,FIRST_YR,DR_ZIP,MONTH,DAY,HOUR,MINUTE,HARM_EV,MAN_COLL,VE_FORMS
1G4AG55M6T64,1,G,4,A,G,5,5,M,6,T,6,4,29.0000,2.0000,2.0000,18.0000,7.0000,4.0000,29.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,9.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,290133.0000,0.0000,18007.0000,1996.0000,CSL,***,4D,000000000,*,00000000000,1049.0000,0.0000,,2951.0000,,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,3.0000,13.0000,22.0000,53.0000,14.0000,1.0000,1.0000
1GKET16S3461,1,G,K,E,T,1,6,S,3,4,6,1,29.0000,2.0000,0.0000,23.0000,401.0000,14.0000,29.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,54.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,290223.0000,0.0000,23401.0000,2004.0000,EXL,ENV,4W,000000000,G,00000000000,1290.0000,0.0000,,,2.0000,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,5.0000,1.0000,21.0000,15.0000,42.0000,0.0000,1.0000
2GTEK13T5512,2,G,T,E,K,1,3,T,5,5,1,2,29.0000,3.0000,0.0000,23.0000,421.0000,15.0000,29.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0000,8.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,54.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,290223.0000,0.0000,23421.0000,2005.0000,NK1,SIE,CW,000000000,G,00000000000,1435.0000,0.0000,,,2.0000,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,5.0000,1.0000,21.0000,15.0000,42.0000,0.0000,1.0000
2FAHP71V88X1,2,F,A,H,P,7,1,V,8,8,X,1,29.0000,1.0000,0.0000,12.0000,16.0000,4.0000,29.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,6.0000,2.0000,9.0000,0.0000,41.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,290224.0000,0.0000,12016.0000,2008.0000,CVP,***,4D,000000000,*,00000000000,1146.0000,0.0000,,0.0000,,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,5.0000,3.0000,19.0000,23.0000,14.0000,9.0000,1.0000
1GNDT13W8V22,1,G,N,D,T,1,3,W,8,V,2,2,29.0000,3.0000,0.0000,20.0000,401.0000,14.0000,29.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,12.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,54.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,290255.0000,0.0000,20401.0000,1997.0000,BZR,***,UT,000000000,*,00000000000,1070.0000,0.0000,,4046.0000,,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,5.0000,8.0000,20.0000,47.0000,12.0000,5.0000,2.0000
1G1LV11W6JE2,1,G,1,L,V,1,1,W,6,J,E,2,29.0000,2.0000,0.0000,20.0000,19.0000,2.0000,92.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,12.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,290290.0000,0.0000,20019.0000,1988.0000,BER,***,CP,000000000,*,00000000000,1033.0000,0.0000,,2495.0000,,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,5.0000,29.0000,16.0000,10.0000,42.0000,0.0000,1.0000
1HFSC47052A1,1,H,F,S,C,4,7,0,5,2,A,1,29.0000,1.0000,0.0000,37.0000,706.0000,80.0000,29.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,290310.0000,0.0000,37706.0000,2002.0000,GL8,***,RS,000000000,*,00000000000,,,1832.0000,,,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,5.0000,30.0000,18.0000,48.0000,8.0000,0.0000,1.0000
2G1WB55K8792,2,G,1,W,B,5,5,K,8,7,9,2,29.0000,2.0000,0.0000,20.0000,2.0000,4.0000,0.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,9.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,290464.0000,0.0000,20002.0000,2007.0000,IPL,***,4D,000000000,*,00000000000,1105.0000,0.0000,,3674.0000,,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,8.0000,14.0000,10.0000,5.0000,8.0000,0.0000,1.0000
1B3ES56C24D5,1,B,3,E,S,5,6,C,2,4,D,5,29.0000,2.0000,0.0000,7.0000,20.0000,4.0000,29.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,5.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,54.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,290487.0000,0.0000,7020.0000,2004.0000,NXT,***,4D,000000000,*,00000000000,1040.0000,0.0000,,2634.0000,,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,8.0000,17.0000,19.0000,33.0000,18.0000,0.0000,1.0000
1GNFK16R5WJ3,1,G,N,F,K,1,6,R,5,W,J,3,29.0000,2.0000,0.0000,20.0000,431.0000,16.0000,29.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,290519.0000,0.0000,20431.0000,1998.0000,K15,***,UT,000000000,*,00000000000,1315.0000,0.0000,,0.0000,,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,9.0000,8.0000,22.0000,10.0000,14.0000,1.0000,1.0000
2FZACGCS94AN,2,F,Z,A,C,G,C,S,9,4,A,N,29.0000,2.0000,0.0000,98.0000,809.0000,63.0000,29.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,3.0000,2.0000,99.0000,290585.0000,0.0000,98809.0000,2004.0000,ACT,STE,CC,99999999,D,9999999999,0.0000,0.0000,,,7.0000,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,9.0000,30.0000,16.0000,5.0000,30.0000,0.0000,1.0000
2HSCUAPR58C6,2,H,S,C,U,A,P,R,5,8,C,6,29.0000,1.0000,1.0000,84.0000,881.0000,66.0000,40.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,1.0000,6.0000,1.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,3.0000,2.0000,57.0000,290612.0000,0.0000,84881.0000,2008.0000,PPR,PRO,DS,054283,D,57054283,0.0000,0.0000,,,8.0000,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,10.0000,17.0000,10.0000,5.0000,14.0000,1.0000,1.0000
CE539J805987,C,E,5,3,9,J,8,0,5,9,8,7,29.0000,1.0000,1.0000,20.0000,881.0000,62.0000,29.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,3.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,4.0000,2.0000,9.0000,0.0000,16.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,12.0000,0.0000,2.0000,2.0000,88.0000,290665.0000,0.0000,20881.0000,1969.0000,C52,C50,CB,888888888,G,88888888888,1250.0000,2170.0000,,,5.0000,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,11.0000,10.0000,18.0000,35.0000,18.0000,0.0000,1.0000
1G1JC5243T71,1,G,1,J,C,5,2,4,3,T,7,1,29.0000,2.0000,0.0000,20.0000,16.0000,4.0000,92.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0000,7.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,290676.0000,0.0000,20016.0000,1996.0000,CAV,***,4D,000000000,*,00000000000,1041.0000,0.0000,,2676.0000,,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,11.0000,16.0000,9.0000,0.0000,33.0000,0.0000,1.0000
2C3HD56F8VH5,2,C,3,H,D,5,6,F,8,V,H,5,29.0000,1.0000,0.0000,6.0000,41.0000,4.0000,92.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0000,7.0000,0.0000,9.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,290701.0000,0.0000,6041.0000,1997.0000,L/L,***,4D,000000000,*,00000000000,1130.0000,0.0000,,3460.0000,,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,11.0000,26.0000,1.0000,57.0000,14.0000,11.0000,1.0000
FF035DX26103,F,F,0,3,5,D,X,2,6,1,0,3,29.0000,2.0000,1.0000,99.0000,998.0000,97.0000,0.0000,0.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,12.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,45.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,13.0000,0.0000,0.0000,4.0000,0.0000,290707.0000,0.0000,99998.0000,2009.0000,999,999,99,000000000,9,00000000000,9999.0000,9999.0000,9999.0000,9999.0000,9.0000,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,12.0000,1.0000,7.0000,58.0000,33.0000,0.0000,1.0000
1FTSS34L29DA,1,F,T,S,S,3,4,L,2,9,D,A,29.0000,1.0000,0.0000,12.0000,461.0000,21.0000,29.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,9.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,290726.0000,0.0000,12461.0000,2009.0000,3SD,VAN,CG,000000000,G,00000000000,1380.0000,0.0000,,,2.0000,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,12.0000,6.0000,17.0000,28.0000,14.0000,1.0000,1.0000
1FDWE35L51HA,1,F,D,W,E,3,5,L,5,1,H,A,29.0000,2.0000,1.0000,12.0000,881.0000,61.0000,29.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,2.0000,2.0000,57.0000,290749.0000,0.0000,12881.0000,2001.0000,3DC,CTV,YY,1893833,G,571893833,1380.0000,1760.0000,,,3.0000,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,12.0000,12.0000,8.0000,30.0000,14.0000,9.0000,1.0000
1G2NV52E53C1,1,G,2,N,V,5,2,E,5,3,C,1,31.0000,3.0000,0.0000,22.0000,18.0000,4.0000,31.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,9.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,310055.0000,0.0000,22018.0000,2003.0000,GT1,***,4D,000000000,*,00000000000,1070.0000,0.0000,,3116.0000,,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,5.0000,2.0000,0.0000,42.0000,12.0000,5.0000,2.0000
1GKDT13S8822,1,G,K,D,T,1,3,S,8,8,2,2,31.0000,4.0000,0.0000,23.0000,401.0000,14.0000,31.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,3.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,310055.0000,0.0000,23401.0000,2008.0000,ENV,ENV,4W,000000000,G,00000000000,1130.0000,0.0000,,,1.0000,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,5.0000,2.0000,0.0000,42.0000,12.0000,5.0000,2.0000
1J4GW58N41C7,1,J,4,G,W,5,8,N,4,1,C,7,31.0000,5.0000,0.0000,2.0000,404.0000,14.0000,31.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,12.0000,0.0000,2.0000,1.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,310055.0000,0.0000,2404.0000,2001.0000,LMT,GCK,4W,000000000,G,00000000000,1059.0000,0.0000,,,1.0000,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,5.0000,2.0000,0.0000,42.0000,12.0000,5.0000,2.0000
1G3AG55M3R63,1,G,3,A,G,5,5,M,3,R,6,3,31.0000,2.0000,0.0000,21.0000,17.0000,4.0000,31.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,9.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,310149.0000,0.0000,21017.0000,1994.0000,CIS,***,4D,000000000,*,00000000000,1049.0000,0.0000,,2818.0000,,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,9.0000,19.0000,0.0000,49.0000,42.0000,0.0000,1.0000
1XKAD49X9AJ2,1,X,K,A,D,4,9,X,9,A,J,2,31.0000,2.0000,0.0000,85.0000,881.0000,66.0000,55.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,1.0000,6.0000,1.0000,0.0000,0.0000,0.0000,0.0000,11.0000,11.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,3.0000,3.0000,57.0000,310199.0000,0.0000,85881.0000,2010.0000,T60,CON,DS,734954,D,57734954,1600.0000,2600.0000,,,8.0000,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,12.0000,20.0000,19.0000,50.0000,14.0000,4.0000,1.0000
4V4NC9TH57N4,4,V,4,N,C,9,T,H,5,7,N,4,32.0000,2.0000,2.0000,51.0000,881.0000,66.0000,49.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,1.0000,6.0000,1.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,4.0000,2.0000,9.0000,1.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,3.0000,3.0000,57.0000,320001.0000,0.0000,51881.0000,2007.0000,VNL,VVN,DS,000123077,D,57000123077,0.0000,0.0000,,,8.0000,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,1.0000,3.0000,7.0000,41.0000,14.0000,1.0000,1.0000
1FDAF56F21EA,1,F,D,A,F,5,6,F,2,1,E,A,32.0000,2.0000,0.0000,12.0000,881.0000,61.0000,32.0000,3.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,96.0000,0.0000,0.0000,0.0000,0.0000,7.0000,7.0000,0.0000,4.0000,2.0000,9.0000,0.0000,42.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,2.0000,4.0000,88.0000,320023.0000,0.0000,12881.0000,2001.0000,F5D,DRW,CB,888888888,D,88888888888,1410.0000,2010.0000,,,5.0000,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,54.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,2.0000,20.0000,5.0000,12.0000,8.0000,0.0000,1.0000
1GCHC24U35E3,1,G,C,H,C,2,4,U,3,5,E,3,32.0000,2.0000,0.0000,20.0000,481.0000,31.0000,32.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,320196.0000,0.0000,20481.0000,2005.0000,2CH,SIL,PK,000000000,G,00000000000,1330.0000,0.0000,,,2.0000,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,11.0000,8.0000,1.0000,30.0000,14.0000,1.0000,1.0000
5N1AA08A04N7,5,N,1,A,A,0,8,A,0,4,N,7,32.0000,3.0000,0.0000,35.0000,421.0000,15.0000,32.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,5.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,320196.0000,0.0000,35421.0000,2004.0000,ARM,***,UT,000000000,*,00000000000,1063.0000,0.0000,,4831.0000,,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,11.0000,8.0000,1.0000,30.0000,14.0000,1.0000,1.0000
2HSCEAMR2YC0,2,H,S,C,E,A,M,R,2,Y,C,0,32.0000,3.0000,1.0000,84.0000,881.0000,66.0000,41.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,1.0000,6.0000,1.0000,0.0000,0.0000,0.0000,0.0000,12.0000,12.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,3.0000,3.0000,57.0000,320206.0000,0.0000,84881.0000,2000.0000,92I,920,DS,999999999,D,57999999999,0.0000,0.0000,,,8.0000,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,11.0000,21.0000,5.0000,43.0000,12.0000,5.0000,2.0000
1FTNE24L06DB,1,F,T,N,E,2,4,L,0,6,D,B,34.0000,2.0000,1.0000,12.0000,461.0000,21.0000,34.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,9.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,340031.0000,0.0000,12461.0000,2006.0000,25V,VAN,CG,000000000,G,00000000000,1380.0000,0.0000,,,2.0000,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,1.0000,19.0000,8.0000,40.0000,14.0000,1.0000,3.0000
1FDNK64CXRVA,1,F,D,N,K,6,4,C,X,R,V,A,34.0000,2.0000,1.0000,12.0000,481.0000,40.0000,34.0000,3.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,9.0000,9.0000,0.0000,9.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,1.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,2.0000,4.0000,88.0000,340035.0000,0.0000,12481.0000,1994.0000,F6F,MHV,CC,888888888,D,88888888888,1290.0000,2550.0000,,,6.0000,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,1.0000,21.0000,10.0000,20.0000,45.0000,8.0000,1.0000
